UBIGEO,DEP,PROV,DIST,CODCP,NOMCP,MNOMCP,CAPITAL,CON_IE,NIVEL,CPINEI,CPINEI2,CPINEI_BKP,FUENTE_G,Z,XGD,YGD,Y_X_COORD
100104,HUANUCO,HUANUCO,CHURUBAMBA,526840,Chullqui,CHULLQUI,0,1,IP,1001040078,,1001040078,MED-GPS,1814,-76.12385478000,-9.83974330000,-9.83974329999995-76.12385478
100804,HUANUCO,PACHITEA,UMARI,112289,Pachanacan,PACHANACAN,0,0,,1008040005,,1008040005,IGN,2235,-76.03786890000,-9.83968415000,-9.83968414999993-76.0378689
020508,ANCASH,BOLOGNESI,HUALLANCA,211778,Collota,COLLOTA,0,0,,0205080088,,0205080088,IGN,4052,-76.99196590000,-9.83953965000,-9.83953964999995-76.9919659
100104,HUANUCO,HUANUCO,CHURUBAMBA,119274,San Juan Bautista de Cascay,SAN JUAN BAUTISTA DE CASCAY,0,1,IP,1001040072,,1001040072,MED-GPS,1840,-76.14692429000,-9.83951660000,-9.83951659999997-76.14692429
101101,HUANUCO,YAROWILCA,CHAVINILLO,235138,Colacocha,COLACOCHA,0,0,,1011010065,,1011010065,IGN,3765,-76.56849027000,-9.83938941000,-9.83938940999997-76.56849027
020508,ANCASH,BOLOGNESI,HUALLANCA,112658,Velarajra,VELARAJRA,0,0,,,,,IGN,3819,-76.93573090000,-9.83911928000,-9.83911927999998-76.9357309
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,529129,Machahuanca,MACHAHUANCA,0,0,,1001090039,,1001090039,IGN,2758,-76.22831602000,-9.83904352000,-9.83904351999996-76.22831602
101101,HUANUCO,YAROWILCA,CHAVINILLO,522906,Puente San Juan,PUENTE SAN JUAN,0,0,,1011010057,,1011010057,IGN,3392,-76.59863764000,-9.83894478000,-9.83894477999996-76.5986376399999
100317,HUANUCO,DOS DE MAYO,RIPAN,518468,Casacancha,CASACANCHA,0,0,,1003170043,,1003170043,IGN,3716,-76.83218902000,-9.81207040000,-9.81207039999998-76.83218902
021710,ANCASH,RECUAY,TICAPAMPA,517494,Rampac,RAMPAC,0,0,,0217100018,,0217100018,IGN,4484,-77.49133714000,-9.81195740000,-9.81195739999993-77.49133714
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,218123,Quimin,QUIMIN,0,0,,1001090027,,1001090027,IGN,2924,-76.24529864000,-9.81176228000,-9.81176227999993-76.24529864
020203,ANCASH,AIJA,HUACLLAN,514061,Vista Bella,VISTA BELLA,0,0,,0202030009,,0202030009,IGN,2676,-77.67739090000,-9.81174139000,-9.81174138999995-77.6773909
100104,HUANUCO,HUANUCO,CHURUBAMBA,111696,Chinobamba,CHINOBAMBA,0,1,GIP,1001040060,,1001040060,MED-GPS,2082,-76.16917010000,-9.81173480000,-9.81173479999995-76.1691701
101101,HUANUCO,YAROWILCA,CHAVINILLO,611789,Tingo Ragra,TINGO RAGRA,0,0,,1011010026,,1011010026,INEI,4092,-76.59702166700,-9.78306000000,-9.78305999999998-76.597021667
100301,HUANUCO,DOS DE MAYO,LA UNION,542188,Loglash,LOGLASH,0,0,,1003010003,,1003010003,IGN,3226,-76.79757640000,-9.81157478000,-9.81157477999994-76.7975764
101101,HUANUCO,YAROWILCA,CHAVINILLO,224645,Pucapacsha,PUCAPACSHA,0,0,,,,,IGN,3616,-76.61886602000,-9.81153340000,-9.81153339999997-76.61886602
100804,HUANUCO,PACHITEA,UMARI,522816,Aurimachay,AURIMACHAY,0,1,IP,1008040007,,1008040007,MED-GPS,2829,-75.96946929000,-9.83391264000,-9.83391263999994-75.96946929
100104,HUANUCO,HUANUCO,CHURUBAMBA,547591,Rancho Chico,RANCHO CHICO,0,0,,1001040082,,1001040082,IGN,1898,-76.09770114000,-9.83382352000,-9.83382351999995-76.09770114
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,619725,Sinai,SINAI,0,0,,1009050052,,1009050052,INEI,235,-74.91751500000,-9.83376000000,-9.83375999999993-74.917515
101101,HUANUCO,YAROWILCA,CHAVINILLO,514102,Jegnapatay,JEGNAPATAY,0,0,,1011010047,,1011010047,IGN,3654,-76.60360778000,-9.83376015000,-9.83376014999993-76.6036077799999
020201,ANCASH,AIJA,AIJA,618147,Parcup Grande,PARCUP GRANDE,0,0,,0202010039,,0202010039,INEI,3764,-77.57841166700,-9.81962166700,-9.81962166699998-77.578411667
100317,HUANUCO,DOS DE MAYO,RIPAN,246247,Loca Pu??unan,LOCA PU?ÊUNAN,0,0,,1003170031,,1003170031,IGN,3946,-76.85319527000,-9.82253728000,-9.82253727999995-76.85319527
100103,HUANUCO,HUANUCO,CHINCHAO,211738,Rudapata,RUDAPATA,0,0,,,,,IGN,2274,-76.09681828000,-9.82247815000,-9.82247814999994-76.09681828
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,250263,Puerto Flores,PUERTO FLORES,0,0,,,,,PPD 250000,295,-74.87332165000,-9.82210027000,-9.82210026999996-74.87332165
100802,HUANUCO,PACHITEA,CHAGLLA,518415,Piruro,PIRURO,0,0,,1008020030,,1008020030,IGN,2311,-75.87458928000,-9.82199115000,-9.82199114999997-75.87458928
101106,HUANUCO,YAROWILCA,OBAS,550011,Cashajircan,CASHAJIRCAN,0,0,,1011060060,,1011060060,IGN,3554,-76.66365315000,-9.82197140000,-9.82197139999994-76.66365315
021702,ANCASH,RECUAY,CATAC,616227,Cutapuquio,CUTAPUQUIO,0,0,,0217020037,,0217020037,INEI,3668,-77.41227500000,-9.82858500000,-9.82858499999998-77.412275
020202,ANCASH,AIJA,CORIS,222795,Amacoto,AMACOTO,0,0,,,,,IGN,2912,-77.75133040000,-9.82129478000,-9.82129477999996-77.7513304
100802,HUANUCO,PACHITEA,CHAGLLA,620305,Chihuanhuay,CHIHUANHUAY,0,0,,1008020040,,1008020040,INEI,2898,-75.89415333300,-9.83300000000,-9.83299999999997-75.894153333
100103,HUANUCO,HUANUCO,CHINCHAO,211794,Maquinayoc,MAQUINAYOC,0,0,,,,,IGN,2023,-76.07732716000,-9.82124552000,-9.82124551999993-76.07732716
101106,HUANUCO,YAROWILCA,OBAS,534793,Huillipata,HUILLIPATA,0,0,,1011060062,,1011060062,IGN,3774,-76.68245640000,-9.82113077000,-9.82113076999997-76.6824564
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,544917,Biramarca,BIRAMARCA,0,0,,,,,IGN,2549,-76.28782126000,-9.82112515000,-9.82112514999994-76.28782126
020205,ANCASH,AIJA,SUCCHA,621467,Chuchocos,CHUCHOCOS,0,0,,0202050015,,0202050015,INEI,2818,-77.66831998700,-9.82106997800,-9.82106997799997-77.668319987
101101,HUANUCO,YAROWILCA,CHAVINILLO,119676,Sagragallan,SAGRAGALLAN,0,0,,1011010034,,1011010034,IGN,3805,-76.58796928000,-9.82085215000,-9.82085214999995-76.58796928
101101,HUANUCO,YAROWILCA,CHAVINILLO,241938,Yuracpampa,YURACPAMPA,0,0,,,,,IGN,3867,-76.55678127000,-9.82077241000,-9.82077240999996-76.55678127
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,240858,Huanchairo,HUANCHAIRO,0,0,,1001130040,,1001030135,IGN,1888,-76.04405615000,-9.82072265000,-9.82072264999994-76.04405615
020202,ANCASH,AIJA,CORIS,117252,Coris,CORIS,3,1,GIPS,0202020001,,0202020001,MED-GPS,2891,-77.71913083000,-9.82049994000,-9.82049993999993-77.71913083
101101,HUANUCO,YAROWILCA,CHAVINILLO,516730,Maraytacaj,MARAYTACAJ,0,0,,,,,IGN,3674,-76.63286952000,-9.82064677000,-9.82064676999994-76.63286952
021702,ANCASH,RECUAY,CATAC,223904,Minera Catac,MINERA CATAC,0,0,,,,,IGN,3654,-77.42918127000,-9.82040916000,-9.82040915999994-77.42918127
100322,HUANUCO,DOS DE MAYO,SILLAPATA,223710,Antapajcha,ANTAPAJCHA,0,0,,,,,IGN,3857,-76.74916590000,-9.82024216000,-9.82024215999996-76.7491659
100322,HUANUCO,DOS DE MAYO,SILLAPATA,531804,Winay,WINAY,0,0,,1003220059,,1003220059,IGN,3984,-76.77057302000,-9.82019628000,-9.82019627999995-76.77057302
020205,ANCASH,AIJA,SUCCHA,534362,Cochan,COCHAN,0,0,,0202050017,,0202050017,IGN,3072,-77.65089102000,-9.82014615000,-9.82014614999997-77.65089102
100103,HUANUCO,HUANUCO,CHINCHAO,223398,Tingo Pampa,TINGO PAMPA,0,0,,,,,IGN,1841,-76.05748865000,-9.82004502000,-9.82004501999995-76.05748865
100317,HUANUCO,DOS DE MAYO,RIPAN,525703,Anchac Grande,ANCHAC GRANDE,0,0,,1003170040,,1003170040,IGN,3486,-76.80436065000,-9.82000627000,-9.82000626999996-76.80436065
020205,ANCASH,AIJA,SUCCHA,551326,Pacrash,PACRASH,0,0,,0202050016,,0202050016,IGN,2620,-77.68237240000,-9.82000502000,-9.82000501999994-77.6823724
020201,ANCASH,AIJA,AIJA,124501,Parco,PARCO,0,0,,,,,IGN,3755,-77.57003515000,-9.81982002000,-9.81982001999995-77.57003515
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,536316,Pampachacra,PAMPACHACRA,0,0,,1001090029,,1001090029,IGN,2555,-76.25375102000,-9.81981327000,-9.81981326999994-76.25375102
101104,HUANUCO,YAROWILCA,APARICIO POMARES,530938,Cachupampa,CACHUPAMPA,0,0,,,,,IGN,3649,-76.59159464000,-9.74486128000,-9.74486127999995-76.59159464
020103,ANCASH,HUARAZ,COLCABAMBA,131357,Colcabamba,COLCABAMBA,3,1,IP,0201030001,,0201030001,MED-GPS,3142,-77.80881123000,-9.59474921000,-9.59474920999997-77.8088112299999
100311,HUANUCO,DOS DE MAYO,MARIAS,613835,Arpero,ARPERO,0,0,,1003110049,,1003110049,INEI,3957,-76.60238666700,-9.59623333300,-9.59623333299993-76.602386667
100501,HUANUCO,HUAMALIES,LLATA,131918,Muchcay,MUCHCAY,0,1,IP,1005010104,,1005010104,MED-GPS,3679,-76.87491235000,-9.59472228000,-9.59472227999993-76.87491235
100311,HUANUCO,DOS DE MAYO,MARIAS,614968,Chincho,CHINCHO,0,0,,1003110100,,1003110100,INEI,3229,-76.38815333300,-9.57050333300,-9.57050333299998-76.3881533329999
020107,ANCASH,HUARAZ,LA LIBERTAD,124798,Cunca,CUNCA,0,0,,,,,IGN,3271,-77.77891377000,-9.59425128000,-9.59425127999998-77.77891377
020101,ANCASH,HUARAZ,HUARAZ,625325,Ararcocha,ARARCOCHA,0,0,,0201010061,,0201010061,INEI,3716,-77.54195894800,-9.59341963800,-9.59341963799994-77.5419589479999
100311,HUANUCO,DOS DE MAYO,MARIAS,542497,Tranca,TRANCA,0,0,,1003110032,,1003110032,IGN,3724,-76.66236552000,-9.59410440000,-9.59410439999994-76.66236552
020101,ANCASH,HUARAZ,HUARAZ,625843,Huiscormashanan,HUISCORMASHANAN,0,0,,0201010064,,0201010064,INEI,3641,-77.50006894300,-9.59395672900,-9.59395672899996-77.500068943
100501,HUANUCO,HUAMALIES,LLATA,525718,Palgarragra,PALGARRAGRA,0,0,,1005010065,,1005010065,IGN,4181,-76.91566313000,-9.59396652000,-9.59396651999998-76.91566313
020109,ANCASH,HUARAZ,PAMPAS GRANDE,520902,Canchar,CANCHAR,0,0,,,,,IGN,1678,-77.89524940000,-9.59372965000,-9.59372964999994-77.8952494
100501,HUANUCO,HUAMALIES,LLATA,117384,Palanca,PALANCA,0,1,IP,1005010089,,1005010089,IGN,3158,-76.74053753000,-9.59361453000,-9.59361452999997-76.74053753
020101,ANCASH,HUARAZ,HUARAZ,619906,Muchcapo,MUCHCAPO,0,0,,0201010063,,0201010063,INEI,3562,-77.50010711300,-9.59739541000,-9.59739540999993-77.500107113
100501,HUANUCO,HUAMALIES,LLATA,547271,Caspras / Cachcas,CASPRAS / CACHCAS,0,0,,1005010107,,1005010107,IGN,3474,-76.86085439000,-9.59352253000,-9.59352252999997-76.86085439
100311,HUANUCO,DOS DE MAYO,MARIAS,614079,Mesapataj,MESAPATAJ,0,0,,1003110102,,1003110102,INEI,3363,-76.40307000000,-9.58250933300,-9.58250933299996-76.40307
100316,HUANUCO,DOS DE MAYO,QUIVILLA,227917,Maravilla Pampa,MARAVILLA PAMPA,0,0,,,,,IGN,2936,-76.73203753000,-9.59323565000,-9.59323564999994-76.73203753
020101,ANCASH,HUARAZ,HUARAZ,540605,Santa Rosa,SANTA ROSA,0,0,,0201010065,,0201010065,IGN,4005,-77.46272528000,-9.59315502000,-9.59315501999993-77.46272528
100311,HUANUCO,DOS DE MAYO,MARIAS,120537,Yupapa,YUPAPA,0,0,,1003110033,,1003110033,IGN,3684,-76.65669790000,-9.59314352000,-9.59314351999996-76.6566979
020103,ANCASH,HUARAZ,COLCABAMBA,519518,Pasquita,PASQUITA,0,0,,,,,IGN,3068,-77.80802715000,-9.59305641000,-9.59305640999997-77.80802715
020101,ANCASH,HUARAZ,HUARAZ,111673,Rucashcahuay / San Pedro,RUCASHCAHUAY / SAN PEDRO,0,0,,,,,IGN,3161,-77.51429827000,-9.59284028000,-9.59284027999996-77.51429827
100311,HUANUCO,DOS DE MAYO,MARIAS,615515,Puchi Punta,PUCHI PUNTA,0,0,,1003110047,,1003110047,INEI,4267,-76.61345666700,-9.59683333300,-9.59683333299995-76.613456667
100501,HUANUCO,HUAMALIES,LLATA,217636,Purpuro,PURPURO,0,0,,,,,IGN,3972,-76.76707465000,-9.59267741000,-9.59267740999996-76.76707465
100311,HUANUCO,DOS DE MAYO,MARIAS,211013,Mushcaucro,MUSHCAUCRO,0,0,,,,,IGN,3968,-76.62425939000,-9.59267315000,-9.59267314999994-76.62425939
100316,HUANUCO,DOS DE MAYO,QUIVILLA,611974,Pumpa Jacha,PUMPA JACHA,0,0,,1003160033,,1003160033,INEI,3074,-76.72421000000,-9.59610666700,-9.59610666699996-76.72421
021014,ANCASH,HUARI,SAN MARCOS,212082,Huayoc,HUAYOC,0,0,,,,,IGN,4339,-77.03600765000,-9.59245977000,-9.59245976999995-77.03600765
100311,HUANUCO,DOS DE MAYO,MARIAS,615997,Nauma,NAUMA,0,0,,1003110101,,1003110101,INEI,3127,-76.39337166700,-9.57352333300,-9.57352333299997-76.3933716669999
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,546541,Mashoca,MASHOCA,0,0,,1009020011,,1009020011,MED-GPS,324,-75.43231435000,-9.59235326000,-9.59235325999998-75.43231435
020107,ANCASH,HUARAZ,LA LIBERTAD,551636,Pukin,PUKIN,0,0,,0201070068,,0201070068,IGN,3249,-77.77712228000,-9.59207065000,-9.59207064999993-77.77712228
100316,HUANUCO,DOS DE MAYO,QUIVILLA,540779,Gaya,GAYA,0,0,,1003160034,,1003160034,IGN,3396,-76.71775426000,-9.59191890000,-9.59191889999994-76.7177542599999
020103,ANCASH,HUARAZ,COLCABAMBA,550418,Santa Cayan,SANTA CAYAN,0,0,,0201030007,,0201030007,IGN,3059,-77.80542726000,-9.59185753000,-9.59185752999997-77.80542726
100501,HUANUCO,HUAMALIES,LLATA,546512,Jinchin,JINCHIN,0,0,,1005010072,,1005010072,IGN,4146,-76.89733202000,-9.59182615000,-9.59182614999997-76.89733202
100501,HUANUCO,HUAMALIES,LLATA,227456,Tancuy,TANCUY,0,0,,,,,IGN,4426,-76.97584102000,-9.59175666000,-9.59175665999993-76.97584102
100104,HUANUCO,HUANUCO,CHURUBAMBA,516228,Papahuasi,PAPAHUASI,0,1,P,1001040006,,1001040006,MED-GPS,3527,-76.32165739000,-9.59172965000,-9.59172964999993-76.32165739
100316,HUANUCO,DOS DE MAYO,QUIVILLA,649891,Piruro,PIRURO,0,0,,1003160035,,1003160035,INEI,3238,-76.72055166700,-9.59407166700,-9.59407166699998-76.7205516669999
100316,HUANUCO,DOS DE MAYO,QUIVILLA,572960,Sin Sau,SIN SAU,0,0,,1003160012,,1003160012,IGN,3652,-76.71052665000,-9.59171677000,-9.59171676999995-76.71052665
100316,HUANUCO,DOS DE MAYO,QUIVILLA,530718,San Martin de Porres,SAN MARTIN DE PORRES,0,1,IP,1003160031,,1003160031,MED-GPS,3397,-76.71792535000,-9.59160943000,-9.59160942999995-76.71792535
020104,ANCASH,HUARAZ,HUANCHAY,618405,La Florida,LA FLORIDA,0,1,P,0201040043,,0201040043,MED-GPS,2062,-77.82312229000,-9.73659062000,-9.73659061999996-77.82312229
020104,ANCASH,HUARAZ,HUANCHAY,545539,Rurayoc,RURAYOC,0,0,,,,,IGN,2528,-77.81856428000,-9.74190652000,-9.74190651999993-77.81856428
101104,HUANUCO,YAROWILCA,APARICIO POMARES,620724,Sacapampa,SACAPAMPA,0,1,G,1011040028,,1011040028,INEI,3043,-76.65607500000,-9.74266666700,-9.74266666699998-76.656075
100101,HUANUCO,HUANUCO,HUANUCO,244893,Cuncush,CUNCUSH,0,0,,1001010057,,1001010057,IGN,3638,-76.38987965000,-9.81978515000,-9.81978514999997-76.38987965
250203,UCAYALI,ATALAYA,TAHUANIA,250268,Ollanta,OLLANTA,0,0,,,,,PPD 250000,172,-74.01010139000,-9.81978189000,-9.81978188999994-74.01010139
100301,HUANUCO,DOS DE MAYO,LA UNION,128257,Chacamayo,CHACAMAYO,0,1,I,,,,IGN,3249,-76.79614478000,-9.81978065000,-9.81978064999993-76.79614478
100317,HUANUCO,DOS DE MAYO,RIPAN,614225,Tucuhuayin,TUCUHUAYIN,0,0,,1003170046,,1003170046,INEI,3764,-76.83411833300,-9.81440500000,-9.81440499999997-76.8341183329999
101106,HUANUCO,YAROWILCA,OBAS,537097,Chuchuoiquio,CHUCHUOIQUIO,0,0,,1011060063,,1011060063,IGN,3963,-76.69084378000,-9.81956903000,-9.81956902999997-76.69084378
100317,HUANUCO,DOS DE MAYO,RIPAN,612876,Santa Rosa de Llegllish,SANTA ROSA DE LLEGLLISH,0,1,P,1003170032,,1003170032,MED-GPS,4058,-76.84739594000,-9.81954163000,-9.81954162999995-76.84739594
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,517946,Pichui,PICHUI,0,1,IPS,1001090028,,1001090028,MED-GPS,2730,-76.23897048000,-9.81951855000,-9.81951854999994-76.23897048
101106,HUANUCO,YAROWILCA,OBAS,547669,Yanamachay,YANAMACHAY,0,0,,1011060059,,1011060059,IGN,3559,-76.66295526000,-9.81940591000,-9.81940590999994-76.66295526
021702,ANCASH,RECUAY,CATAC,128988,Jatuncancha,JATUNCANCHA,0,0,,0217020034,,0217020034,IGN,4287,-77.31004927000,-9.81939327000,-9.81939326999998-77.31004927
020202,ANCASH,AIJA,CORIS,130423,Quecap,QUECAP,0,0,,,,,IGN,2760,-77.72485377000,-9.81929403000,-9.81929402999998-77.72485377
100317,HUANUCO,DOS DE MAYO,RIPAN,230112,Huayash,HUAYASH,0,0,,1003170060,,1003170060,IGN,3825,-76.82559227000,-9.81926728000,-9.81926727999996-76.82559227
020202,ANCASH,AIJA,CORIS,517240,Huicshu,HUICSHU,0,0,,0202020056,,0202020056,IGN,2741,-77.70768478000,-9.81916877000,-9.81916876999998-77.70768478
100104,HUANUCO,HUANUCO,CHURUBAMBA,225912,Jatun Chullpa,JATUN CHULLPA,0,0,,1001040066,,1001040066,IGN,2032,-76.13495327000,-9.81914228000,-9.81914227999994-76.13495327
020202,ANCASH,AIJA,CORIS,216273,Shaoallo,SHAOALLO,0,0,,,,,IGN,2979,-77.71323427000,-9.81907178000,-9.81907177999994-77.71323427
100802,HUANUCO,PACHITEA,CHAGLLA,614438,Asencion,ASENCION,0,0,,,,,INEI,2313,-75.76946878000,-9.81904490000,-9.81904489999994-75.76946878
020201,ANCASH,AIJA,AIJA,538163,Huancall,HUANCALL,0,0,,0202010025,,0202010025,IGN,3344,-77.61246901000,-9.78601653000,-9.78601652999993-77.61246901
100322,HUANUCO,DOS DE MAYO,SILLAPATA,542941,Carampayog,CARAMPAYOG,0,0,,,,,IGN,3879,-76.77236578000,-9.78591627000,-9.78591626999997-76.77236578
021004,ANCASH,HUARI,CHAVIN DE HUANTAR,227639,Hacienda Callan,HACIENDA CALLAN,0,0,,0210040052,,0210040052,IGN,4273,-77.13620976000,-9.77355640000,-9.77355639999996-77.13620976
101107,HUANUCO,YAROWILCA,PAMPAMARCA,214102,Ogo,OGO,0,0,,,,,IGN,3639,-76.73104026000,-9.77354427000,-9.77354426999995-76.73104026
020201,ANCASH,AIJA,AIJA,547210,Yanco,YANCO,0,0,,,,,IGN,3598,-77.59183215000,-9.77354089000,-9.77354088999994-77.59183215
101104,HUANUCO,YAROWILCA,APARICIO POMARES,243763,Villa Castilla,VILLA CASTILLA,0,1,IPS,1011040036,,1011040036,IGN,3521,-76.64553590000,-9.77316814000,-9.77316813999994-76.6455359
020104,ANCASH,HUARAZ,HUANCHAY,125289,Parian,PARIAN,0,1,P,0201040063,,0201040063,MED-GPS,2838,-77.80621522000,-9.77401722000,-9.77401721999996-77.80621522
021710,ANCASH,RECUAY,TICAPAMPA,250699,Tarugo,TARUGO,0,0,,,,,PPD 250000,4249,-77.48796852000,-9.77312553000,-9.77312552999996-77.48796852
021710,ANCASH,RECUAY,TICAPAMPA,211445,Mina San Pedro,MINA SAN PEDRO,0,0,,,,,IGN,4157,-77.48045041000,-9.77297553000,-9.77297552999994-77.4804504099999
100313,HUANUCO,DOS DE MAYO,PACHAS,623545,Timushana,TIMUSHANA,0,0,,1003130162,,1003130162,INEI,4203,-76.89794500000,-9.77555500000,-9.77555499999994-76.8979449999999
100104,HUANUCO,HUANUCO,CHURUBAMBA,225253,Pinculluyoc,PINCULLUYOC,0,0,,,,,IGN,3088,-76.16742364000,-9.77286464000,-9.77286463999997-76.16742364
101104,HUANUCO,YAROWILCA,APARICIO POMARES,623333,Santa Rosa de Ticahuayin,SANTA ROSA DE TICAHUAYIN,0,0,,1011040039,,1011040039,INEI,3546,-76.64463833300,-9.77208833300,-9.77208833299994-76.644638333
100321,HUANUCO,DOS DE MAYO,SHUNQUI,536821,Choquicocha,CHOQUICOCHA,0,0,,1003210041,,1003210041,IGN,3771,-76.81185351000,-9.77278141000,-9.77278140999994-76.8118535099999
020201,ANCASH,AIJA,AIJA,216637,Campamento Tarugo,CAMPAMENTO TARUGO,0,0,,,,,IGN,4601,-77.54142465000,-9.77263253000,-9.77263252999995-77.54142465
101101,HUANUCO,YAROWILCA,CHAVINILLO,237775,Tactacancha,TACTACANCHA,0,0,,1011010135,,1011010135,IGN,4121,-76.47157515000,-9.77254677000,-9.77254676999996-76.47157515
100317,HUANUCO,DOS DE MAYO,RIPAN,617060,Chiuruco,CHIURUCO,0,0,,1003170026,,1003170026,INEI,3795,-76.87869166700,-9.81027500000,-9.81027499999993-76.8786916669999
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,610535,Soraya,SORAYA,0,0,,,,,INEI,879,-75.53826953000,-9.80962303000,-9.80962302999995-75.53826953
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,615538,Los Angeles del Rio Codo,LOS ANGELES DEL RIO CODO,0,1,P,1009020034,,1009020034,MED-GPS,298,-75.36048887000,-9.80952308000,-9.80952307999996-75.36048887
021710,ANCASH,RECUAY,TICAPAMPA,243002,Mina Florida,MINA FLORIDA,0,0,,,,,IGN,4417,-77.48078441000,-9.80946353000,-9.80946352999996-77.48078441
020201,ANCASH,AIJA,AIJA,234101,Carhuas Cancha,CARHUAS CANCHA,0,0,,,,,IGN,4364,-77.52839240000,-9.80925427000,-9.80925426999994-77.5283924
021702,ANCASH,RECUAY,CATAC,118707,Gitana,GITANA,0,0,,0217020029,,0217020029,IGN,3860,-77.37605927000,-9.80921802000,-9.80921801999995-77.37605927
020205,ANCASH,AIJA,SUCCHA,124664,Colca,COLCA,0,1,GP,0202050002,,0202050002,MED-GPS,2703,-77.66172299000,-9.80926989000,-9.80926988999994-77.66172299
020203,ANCASH,AIJA,HUACLLAN,246526,Shamocoto,SHAMOCOTO,0,0,,,,,IGN,3261,-77.70901090000,-9.80912453000,-9.80912452999996-77.7090109
100322,HUANUCO,DOS DE MAYO,SILLAPATA,215861,Minagaga,MINAGAGA,0,0,,1003220006,,1003220006,IGN,3554,-76.75552652000,-9.74794465000,-9.74794464999997-76.75552652
100313,HUANUCO,DOS DE MAYO,PACHAS,123839,Mashuapata,MASHUAPATA,0,0,,1003130135,,1003130135,IGN,3873,-76.88966365000,-9.74786814000,-9.74786813999998-76.88966365
101104,HUANUCO,YAROWILCA,APARICIO POMARES,124279,Chupan,CHUPAN,3,1,IPS,1011040001,,1011040001,MED-GPS,3418,-76.64826913000,-9.74782989000,-9.74782988999993-76.64826913
101104,HUANUCO,YAROWILCA,APARICIO POMARES,625071,Ragrahuayi,RAGRAHUAYI,0,0,,1011040030,,1011040030,INEI,3428,-76.62958000000,-9.74059333300,-9.74059333299994-76.62958
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,516659,Querapampa,QUERAPAMPA,0,1,P,1001090003,,1001090003,MED-GPS,3563,-76.41044503000,-9.78023002000,-9.78023001999998-76.4104450299999
020201,ANCASH,AIJA,AIJA,514080,Ranra Huran,RANRA HURAN,0,0,,0202010021,,0202010021,IGN,3721,-77.58951964000,-9.77996352000,-9.77996351999997-77.5895196399999
020203,ANCASH,AIJA,HUACLLAN,241733,Bre??a,BRE?ÊA,0,0,,0202030002,,0202030002,IGN,3772,-77.68825101000,-9.77995677000,-9.77995676999996-77.68825101
020202,ANCASH,AIJA,CORIS,514308,Shonque,SHONQUE,0,0,,0202020020,,0202020020,IGN,3785,-77.71495440000,-9.77884214000,-9.77884213999994-77.7149544
100104,HUANUCO,HUANUCO,CHURUBAMBA,622112,San Juan de Igna,SAN JUAN DE IGNA,0,1,P,1001040032,,1001040032,MED-GPS,3613,-76.28652500000,-9.74894425000,-9.74894424999997-76.286525
020204,ANCASH,AIJA,LA MERCED,532194,Jachacacllan,JACHACACLLAN,0,0,,0202040063,,0202040063,IGN,3852,-77.59657315000,-9.74882816000,-9.74882815999996-77.59657315
020204,ANCASH,AIJA,LA MERCED,541894,Huarahuayuna,HUARAHUAYUNA,0,0,,0202040060,,0202040060,IGN,3501,-77.60894252000,-9.74882640000,-9.74882639999993-77.60894252
021710,ANCASH,RECUAY,TICAPAMPA,524936,Huachacpampa,HUACHACPAMPA,0,0,,,,,IGN,3477,-77.44077866000,-9.74864328000,-9.74864327999995-77.44077866
021710,ANCASH,RECUAY,TICAPAMPA,231871,Collparuri,COLLPARURI,0,0,,,,,IGN,3568,-77.45708290000,-9.74864290000,-9.74864289999994-77.4570829
100104,HUANUCO,HUANUCO,CHURUBAMBA,521488,Hualmish,HUALMISH,0,1,IPS,1001040020,,1001040020,MED-GPS,3306,-76.25220974000,-9.74863342000,-9.74863341999998-76.25220974
101104,HUANUCO,YAROWILCA,APARICIO POMARES,238975,Sogo Pampa,SOGO PAMPA,0,0,,1011040052,,1011040052,IGN,3821,-76.58794403000,-9.74853390000,-9.74853389999993-76.58794403
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,211859,?Êahuinccacca,?ÊAHUINCCACCA,0,0,,,,,IGN,3416,-76.30279278000,-9.74842278000,-9.74842277999994-76.3027927799999
100322,HUANUCO,DOS DE MAYO,SILLAPATA,122478,Piruro,PIRURO,0,0,,1003220008,,1003220008,IGN,3442,-76.76489815000,-9.74838502000,-9.74838501999994-76.76489815
100323,HUANUCO,DOS DE MAYO,YANAS,526344,Pucarumi,PUCARUMI,0,0,,1003230044,,1003230044,IGN,3694,-76.72874453000,-9.74812878000,-9.74812877999995-76.72874453
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,233509,Huacra Huillca,HUACRA HUILLCA,0,0,,,,,IGN,3956,-76.37136078000,-9.77759764000,-9.77759763999995-76.37136078
